settlement_date,settlement_period,fuel_type,source,generation_mw
2026-07-06,29,WIND,elexon,9823
2026-07-06,29,WIND,neso,9732.0
2026-07-06,30,WIND,elexon,9775
2026-07-06,30,WIND,neso,10254.0
2026-07-06,31,WIND,elexon,9732
2026-07-06,31,WIND,neso,10403.0
2026-07-06,32,WIND,elexon,10254
2026-07-06,32,WIND,neso,10140.0
2026-07-06,33,WIND,elexon,10403
2026-07-06,33,WIND,neso,10115.0
2026-07-06,34,WIND,elexon,10140
2026-07-06,34,WIND,neso,10677.0
2026-07-06,35,WIND,elexon,10115
2026-07-06,35,WIND,neso,10571.0
2026-07-06,36,WIND,elexon,10677
2026-07-06,36,WIND,neso,9950.0
2026-07-06,37,WIND,elexon,10571
2026-07-06,37,WIND,neso,9609.0
2026-07-06,38,WIND,elexon,9950
2026-07-06,38,WIND,neso,9401.0
2026-07-06,39,WIND,elexon,9609
2026-07-06,39,WIND,neso,9698.0
2026-07-06,40,WIND,elexon,9401
2026-07-06,40,WIND,neso,9346.0
2026-07-06,41,WIND,elexon,9698
2026-07-06,41,WIND,neso,8704.0
2026-07-06,42,WIND,elexon,9346
2026-07-06,42,WIND,neso,8389.0
2026-07-06,43,WIND,elexon,8704
2026-07-06,43,WIND,neso,8186.0
2026-07-06,44,WIND,elexon,8389
2026-07-06,44,WIND,neso,8110.0
2026-07-06,45,WIND,elexon,8186
2026-07-06,45,WIND,neso,7893.0
2026-07-06,46,WIND,elexon,8110
2026-07-06,46,WIND,neso,7963.0
2026-07-06,47,WIND,elexon,7893
2026-07-06,47,WIND,neso,8161.0
2026-07-06,48,WIND,elexon,7963
2026-07-06,48,WIND,neso,8256.0
2026-07-07,1,WIND,elexon,8161
2026-07-07,1,WIND,neso,7952.0
2026-07-07,2,WIND,elexon,8256
2026-07-07,2,WIND,neso,8001.0
2026-07-07,3,WIND,elexon,7952
2026-07-07,3,WIND,neso,7863.0
2026-07-07,4,WIND,elexon,8001
2026-07-07,4,WIND,neso,8148.0
2026-07-07,5,WIND,elexon,7863
2026-07-07,5,WIND,neso,8790.0
2026-07-07,6,WIND,elexon,8148
2026-07-07,6,WIND,neso,8766.0
2026-07-07,7,WIND,elexon,8790
2026-07-07,7,WIND,neso,8769.0
2026-07-07,8,WIND,elexon,8766
2026-07-07,8,WIND,neso,8887.0
2026-07-07,9,WIND,elexon,8769
2026-07-07,9,WIND,neso,8781.0
2026-07-07,10,WIND,elexon,8887
2026-07-07,10,WIND,neso,8136.0
2026-07-07,11,WIND,elexon,8781
2026-07-07,11,WIND,neso,7952.0
2026-07-07,12,WIND,elexon,8136
2026-07-07,12,WIND,neso,7783.0
2026-07-07,13,WIND,elexon,8081
2026-07-07,13,WIND,neso,7621.0
2026-07-07,14,WIND,elexon,8277
2026-07-07,14,WIND,neso,7473.0
2026-07-07,15,WIND,elexon,7807
2026-07-07,15,WIND,neso,7318.0
2026-07-07,16,WIND,elexon,7889
2026-07-07,16,WIND,neso,7159.0
2026-07-07,17,WIND,elexon,7765
2026-07-07,17,WIND,neso,7001.0
2026-07-07,18,WIND,elexon,7482
2026-07-07,18,WIND,neso,6858.0
2026-07-07,19,WIND,elexon,7596
2026-07-07,19,WIND,neso,6715.0
2026-07-07,20,WIND,elexon,7885
2026-07-07,20,WIND,neso,6564.0
2026-07-07,21,WIND,elexon,8010
2026-07-07,21,WIND,neso,6433.0
2026-07-07,22,WIND,elexon,5135
2026-07-07,22,WIND,neso,6290.0
2026-07-07,23,WIND,elexon,0
2026-07-07,23,WIND,neso,6160.0
2026-07-07,24,WIND,elexon,0
2026-07-07,24,WIND,neso,6032.0
2026-07-07,25,WIND,elexon,7459
2026-07-07,25,WIND,neso,5911.0
2026-07-07,26,WIND,elexon,6271
2026-07-07,26,WIND,neso,5779.0
2026-07-07,27,WIND,elexon,6344
2026-07-07,27,WIND,neso,5643.0
2026-07-07,28,WIND,elexon,6326
2026-07-07,28,WIND,neso,5504.0
2026-07-07,29,WIND,elexon,6069
2026-07-07,29,WIND,neso,5361.0
2026-07-07,30,WIND,elexon,5968
2026-07-07,30,WIND,neso,5209.0
2026-07-07,31,WIND,elexon,5820
2026-07-07,31,WIND,neso,5057.0
2026-07-07,32,WIND,elexon,5391
2026-07-07,32,WIND,neso,4909.0
2026-07-07,33,WIND,elexon,5141
2026-07-07,33,WIND,neso,4751.0
2026-07-07,34,WIND,elexon,4983
2026-07-07,34,WIND,neso,4464.0
2026-07-07,35,WIND,elexon,4751
2026-07-07,35,WIND,neso,4059.0
2026-07-07,36,WIND,elexon,4464
2026-07-07,36,WIND,neso,4074.0
2026-07-07,37,WIND,elexon,4059
2026-07-07,37,WIND,neso,3999.0
2026-07-07,38,WIND,elexon,4074
2026-07-07,38,WIND,neso,3932.0
2026-07-07,39,WIND,elexon,3999
2026-07-07,39,WIND,neso,3654.0
2026-07-07,40,WIND,elexon,3932
2026-07-07,40,WIND,neso,3360.0
2026-07-07,41,WIND,elexon,3654
2026-07-07,41,WIND,neso,3633.0
2026-07-07,42,WIND,elexon,3360
2026-07-07,42,WIND,neso,3529.0
2026-07-07,43,WIND,elexon,3633
2026-07-07,43,WIND,neso,3304.0
2026-07-07,44,WIND,elexon,3529
2026-07-07,44,WIND,neso,3373.0
2026-07-07,45,WIND,elexon,3304
2026-07-07,45,WIND,neso,3343.0
2026-07-07,46,WIND,elexon,3373
2026-07-07,46,WIND,neso,3180.0
2026-07-07,47,WIND,elexon,3343
2026-07-07,47,WIND,neso,3047.0
2026-07-07,48,WIND,elexon,3180
2026-07-07,48,WIND,neso,3211.0
2026-07-08,1,WIND,elexon,3047
2026-07-08,1,WIND,neso,3346.0
2026-07-08,2,WIND,elexon,3211
2026-07-08,2,WIND,neso,3196.0
2026-07-08,3,WIND,elexon,3346
2026-07-08,3,WIND,neso,3255.0
2026-07-08,4,WIND,elexon,3196
2026-07-08,4,WIND,neso,3258.0
2026-07-08,5,WIND,elexon,3255
2026-07-08,5,WIND,neso,3165.0
2026-07-08,6,WIND,elexon,3258
2026-07-08,6,WIND,neso,3207.0
2026-07-08,7,WIND,elexon,3165
2026-07-08,7,WIND,neso,3382.0
2026-07-08,8,WIND,elexon,3207
2026-07-08,8,WIND,neso,3364.0
2026-07-08,9,WIND,elexon,3382
2026-07-08,9,WIND,neso,3302.0
2026-07-08,10,WIND,elexon,3364
2026-07-08,10,WIND,neso,3104.0
2026-07-08,11,WIND,elexon,3302
2026-07-08,11,WIND,neso,2848.0
2026-07-08,12,WIND,elexon,3104
2026-07-08,12,WIND,neso,2615.0
2026-07-08,13,WIND,elexon,2848
2026-07-08,13,WIND,neso,2204.0
2026-07-08,14,WIND,elexon,2615
2026-07-08,14,WIND,neso,2132.0
2026-07-08,15,WIND,elexon,2204
2026-07-08,15,WIND,neso,2211.0
2026-07-08,16,WIND,elexon,2132
2026-07-08,16,WIND,neso,2095.0
2026-07-08,17,WIND,elexon,2211
2026-07-08,17,WIND,neso,1881.0
2026-07-08,18,WIND,elexon,2095
2026-07-08,18,WIND,neso,1755.0
2026-07-08,19,WIND,elexon,1881
2026-07-08,19,WIND,neso,1657.0
2026-07-08,20,WIND,elexon,1755
2026-07-08,20,WIND,neso,1699.0
2026-07-08,21,WIND,elexon,1657
2026-07-08,21,WIND,neso,1691.0
2026-07-08,22,WIND,elexon,1699
2026-07-08,22,WIND,neso,1665.0
2026-07-08,23,WIND,elexon,1691
2026-07-08,23,WIND,neso,1697.0
2026-07-08,24,WIND,elexon,1665
2026-07-08,24,WIND,neso,1705.0
2026-07-08,25,WIND,elexon,1697
2026-07-08,25,WIND,neso,1754.0
2026-07-08,26,WIND,elexon,1705
2026-07-08,26,WIND,neso,1806.0
2026-07-08,27,WIND,elexon,1754
2026-07-08,27,WIND,neso,1782.0
2026-07-08,28,WIND,elexon,1806
2026-07-08,28,WIND,neso,1759.0
2026-07-08,29,WIND,elexon,1782
2026-07-08,29,WIND,neso,1966.0
2026-07-08,30,WIND,elexon,1759
2026-07-08,30,WIND,neso,1976.0
2026-07-08,31,WIND,elexon,1966
2026-07-08,31,WIND,neso,1945.0
2026-07-08,32,WIND,elexon,1976
2026-07-08,32,WIND,neso,1940.0
2026-07-08,33,WIND,elexon,1945
2026-07-08,33,WIND,neso,1977.0
2026-07-08,34,WIND,elexon,1940
2026-07-08,34,WIND,neso,1926.0
2026-07-08,35,WIND,elexon,1977
2026-07-08,35,WIND,neso,2039.0
2026-07-08,36,WIND,elexon,1926
2026-07-08,36,WIND,neso,2114.0
2026-07-08,37,WIND,elexon,2039
2026-07-08,37,WIND,neso,2064.0
2026-07-08,38,WIND,elexon,2114
2026-07-08,38,WIND,neso,2036.0
2026-07-08,39,WIND,elexon,2064
2026-07-08,39,WIND,neso,2112.0
2026-07-08,40,WIND,elexon,2036
2026-07-08,40,WIND,neso,2137.0
2026-07-08,41,WIND,elexon,2112
2026-07-08,41,WIND,neso,2241.0
2026-07-08,42,WIND,elexon,2137
2026-07-08,42,WIND,neso,2167.0
2026-07-08,43,WIND,elexon,2241
2026-07-08,43,WIND,neso,1764.0
2026-07-08,44,WIND,elexon,2167
2026-07-08,44,WIND,neso,1756.0
2026-07-08,45,WIND,elexon,1764
2026-07-08,45,WIND,neso,1847.0
2026-07-08,46,WIND,elexon,1756
2026-07-08,46,WIND,neso,1944.0
2026-07-08,47,WIND,elexon,1847
2026-07-08,47,WIND,neso,1894.0
2026-07-08,48,WIND,elexon,1944
2026-07-08,48,WIND,neso,1795.0
2026-07-09,1,WIND,elexon,1894
2026-07-09,1,WIND,neso,1674.0
2026-07-09,2,WIND,elexon,1795
2026-07-09,2,WIND,neso,1585.0
2026-07-09,3,WIND,elexon,1674
2026-07-09,3,WIND,neso,1643.0
2026-07-09,4,WIND,elexon,1585
2026-07-09,4,WIND,neso,1429.0
2026-07-09,5,WIND,elexon,1643
2026-07-09,5,WIND,neso,1200.0
2026-07-09,6,WIND,elexon,1429
2026-07-09,6,WIND,neso,1095.0
2026-07-09,7,WIND,elexon,1200
2026-07-09,7,WIND,neso,976.0
2026-07-09,8,WIND,elexon,1095
2026-07-09,8,WIND,neso,954.0
2026-07-09,9,WIND,elexon,976
2026-07-09,9,WIND,neso,942.0
2026-07-09,10,WIND,elexon,954
2026-07-09,10,WIND,neso,1022.0
2026-07-09,11,WIND,elexon,942
2026-07-09,11,WIND,neso,1016.0
2026-07-09,12,WIND,elexon,1022
2026-07-09,12,WIND,neso,1097.0
2026-07-09,13,WIND,elexon,1016
2026-07-09,13,WIND,neso,1134.0
2026-07-09,14,WIND,elexon,1097
2026-07-09,14,WIND,neso,1123.0
2026-07-09,15,WIND,elexon,1134
2026-07-09,15,WIND,neso,1215.0
2026-07-09,16,WIND,elexon,1123
2026-07-09,16,WIND,neso,1319.0
2026-07-09,17,WIND,elexon,1215
2026-07-09,17,WIND,neso,1396.0
2026-07-09,18,WIND,elexon,1319
2026-07-09,18,WIND,neso,1538.0
2026-07-09,19,WIND,elexon,1396
2026-07-09,19,WIND,neso,1558.0
2026-07-09,20,WIND,elexon,1538
2026-07-09,20,WIND,neso,1527.0
2026-07-09,21,WIND,elexon,1558
2026-07-09,21,WIND,neso,1608.0
2026-07-09,22,WIND,elexon,1527
2026-07-09,22,WIND,neso,1708.0
2026-07-09,23,WIND,elexon,1608
2026-07-09,23,WIND,neso,1864.0
2026-07-09,24,WIND,elexon,1708
2026-07-09,24,WIND,neso,2000.0
2026-07-09,25,WIND,elexon,1864
2026-07-09,25,WIND,neso,2028.0
2026-07-09,26,WIND,elexon,2000
2026-07-09,26,WIND,neso,2179.0
2026-07-09,27,WIND,elexon,2028
2026-07-09,27,WIND,neso,2230.0
2026-07-09,28,WIND,elexon,2179
2026-07-09,28,WIND,neso,2227.0
2026-07-09,29,WIND,elexon,2230
2026-07-09,29,WIND,neso,2277.0
2026-07-09,30,WIND,elexon,2227
2026-07-09,30,WIND,neso,2404.0
2026-07-09,31,WIND,elexon,2277
2026-07-09,31,WIND,neso,2490.0
2026-07-09,32,WIND,elexon,2404
2026-07-09,32,WIND,neso,2654.0
2026-07-09,33,WIND,elexon,2490
2026-07-09,33,WIND,neso,2827.0
2026-07-09,34,WIND,elexon,2654
2026-07-09,34,WIND,neso,2960.0
2026-07-09,35,WIND,elexon,2827
2026-07-09,35,WIND,neso,3130.0
2026-07-09,36,WIND,elexon,2960
2026-07-09,36,WIND,neso,3138.0
2026-07-09,37,WIND,elexon,3130
2026-07-09,37,WIND,neso,3017.0
2026-07-09,38,WIND,elexon,3138
2026-07-09,38,WIND,neso,2957.0
2026-07-09,39,WIND,elexon,3017
2026-07-09,39,WIND,neso,2727.0
2026-07-09,40,WIND,elexon,2957
2026-07-09,40,WIND,neso,2561.0
2026-07-09,41,WIND,elexon,2727
2026-07-09,41,WIND,neso,2485.0
2026-07-09,42,WIND,elexon,2561
2026-07-09,42,WIND,neso,2393.0
2026-07-09,43,WIND,elexon,2485
2026-07-09,43,WIND,neso,2383.0
2026-07-09,44,WIND,elexon,2393
2026-07-09,44,WIND,neso,2330.0
2026-07-09,45,WIND,elexon,2383
2026-07-09,45,WIND,neso,2260.0
2026-07-09,46,WIND,elexon,2330
2026-07-09,46,WIND,neso,2119.0
2026-07-09,47,WIND,elexon,2260
2026-07-09,47,WIND,neso,1993.0
2026-07-09,48,WIND,elexon,2119
2026-07-09,48,WIND,neso,1844.0
2026-07-10,1,WIND,elexon,1993
2026-07-10,1,WIND,neso,1715.0
2026-07-10,2,WIND,elexon,1844
2026-07-10,2,WIND,neso,1519.0
2026-07-10,3,WIND,elexon,1715
2026-07-10,3,WIND,neso,1387.0
2026-07-10,4,WIND,elexon,1519
2026-07-10,4,WIND,neso,1355.0
2026-07-10,5,WIND,elexon,1387
2026-07-10,5,WIND,neso,1322.0
2026-07-10,6,WIND,elexon,1355
2026-07-10,6,WIND,neso,1230.0
2026-07-10,7,WIND,elexon,1322
2026-07-10,7,WIND,neso,1144.0
2026-07-10,8,WIND,elexon,1230
2026-07-10,8,WIND,neso,1135.0
2026-07-10,9,WIND,elexon,1144
2026-07-10,9,WIND,neso,1117.0
2026-07-10,10,WIND,elexon,1135
2026-07-10,10,WIND,neso,1124.0
2026-07-10,11,WIND,elexon,1117
2026-07-10,11,WIND,neso,1033.0
2026-07-10,12,WIND,elexon,1124
2026-07-10,12,WIND,neso,1123.0
2026-07-10,13,WIND,elexon,1033
2026-07-10,13,WIND,neso,1417.0
2026-07-10,14,WIND,elexon,1123
2026-07-10,14,WIND,neso,1487.0
2026-07-10,15,WIND,elexon,1417
2026-07-10,15,WIND,neso,1409.0
2026-07-10,16,WIND,elexon,1487
2026-07-10,16,WIND,neso,1350.0
2026-07-10,17,WIND,elexon,1409
2026-07-10,17,WIND,neso,1286.0
2026-07-10,18,WIND,elexon,1350
2026-07-10,18,WIND,neso,1270.0
2026-07-10,19,WIND,elexon,1286
2026-07-10,19,WIND,neso,1207.0
2026-07-10,20,WIND,elexon,1270
2026-07-10,20,WIND,neso,1147.0
2026-07-10,21,WIND,elexon,1207
2026-07-10,21,WIND,neso,1090.0
2026-07-10,22,WIND,elexon,1147
2026-07-10,22,WIND,neso,1073.0
2026-07-10,23,WIND,elexon,1090
2026-07-10,23,WIND,neso,1112.0
2026-07-10,24,WIND,elexon,1073
2026-07-10,24,WIND,neso,1210.0
2026-07-10,25,WIND,elexon,1112
2026-07-10,25,WIND,neso,1501.0
2026-07-10,26,WIND,elexon,1210
2026-07-10,26,WIND,neso,1678.0
2026-07-10,27,WIND,elexon,1501
2026-07-10,27,WIND,neso,1858.0
2026-07-10,28,WIND,elexon,1678
2026-07-10,28,WIND,neso,1884.0
2026-07-10,29,WIND,elexon,1858
2026-07-10,29,WIND,neso,2043.0
2026-07-10,30,WIND,elexon,1884
2026-07-10,30,WIND,neso,2375.0
2026-07-10,31,WIND,elexon,2043
2026-07-10,31,WIND,neso,2686.0
2026-07-10,32,WIND,elexon,2375
2026-07-10,32,WIND,neso,2888.0
2026-07-10,33,WIND,elexon,2686
2026-07-10,33,WIND,neso,3124.0
2026-07-10,34,WIND,elexon,2888
2026-07-10,34,WIND,neso,3387.0
2026-07-10,35,WIND,elexon,3124
2026-07-10,35,WIND,neso,3680.0
2026-07-10,36,WIND,elexon,3387
2026-07-10,36,WIND,neso,3561.0
2026-07-10,37,WIND,elexon,3680
2026-07-10,37,WIND,neso,3457.0
2026-07-10,38,WIND,elexon,3561
2026-07-10,38,WIND,neso,3332.0
2026-07-10,39,WIND,elexon,3457
2026-07-10,39,WIND,neso,3420.0
2026-07-10,40,WIND,elexon,3332
2026-07-10,40,WIND,neso,3776.0
2026-07-10,41,WIND,elexon,3420
2026-07-10,41,WIND,neso,3932.0
2026-07-10,42,WIND,elexon,3776
2026-07-10,42,WIND,neso,4039.0
2026-07-10,43,WIND,elexon,3932
2026-07-10,43,WIND,neso,3799.0
2026-07-10,44,WIND,elexon,4039
2026-07-10,44,WIND,neso,3456.0
2026-07-10,45,WIND,elexon,3799
2026-07-10,45,WIND,neso,3387.0
2026-07-10,46,WIND,elexon,3456
2026-07-10,46,WIND,neso,3505.0
2026-07-10,47,WIND,elexon,3387
2026-07-10,47,WIND,neso,3459.0
2026-07-10,48,WIND,elexon,3505
2026-07-10,48,WIND,neso,3425.0
2026-07-11,1,WIND,elexon,3459
2026-07-11,1,WIND,neso,3328.0
2026-07-11,2,WIND,elexon,3425
2026-07-11,2,WIND,neso,3032.0
2026-07-11,3,WIND,elexon,3328
2026-07-11,3,WIND,neso,2837.0
2026-07-11,4,WIND,elexon,3032
2026-07-11,4,WIND,neso,2761.0
2026-07-11,5,WIND,elexon,2837
2026-07-11,5,WIND,neso,2616.0
2026-07-11,6,WIND,elexon,2761
2026-07-11,6,WIND,neso,2425.0
2026-07-11,7,WIND,elexon,2616
2026-07-11,7,WIND,neso,2268.0
2026-07-11,8,WIND,elexon,2425
2026-07-11,8,WIND,neso,2298.0
2026-07-11,9,WIND,elexon,2268
2026-07-11,9,WIND,neso,2385.0
2026-07-11,10,WIND,elexon,2298
2026-07-11,10,WIND,neso,2564.0
2026-07-11,11,WIND,elexon,2385
2026-07-11,11,WIND,neso,2547.0
2026-07-11,12,WIND,elexon,2564
2026-07-11,12,WIND,neso,2618.0
2026-07-11,13,WIND,elexon,2547
2026-07-11,13,WIND,neso,2820.0
2026-07-11,14,WIND,elexon,2618
2026-07-11,14,WIND,neso,2777.0
2026-07-11,15,WIND,elexon,2820
2026-07-11,15,WIND,neso,2750.0
2026-07-11,16,WIND,elexon,2777
2026-07-11,16,WIND,neso,2724.0
2026-07-11,17,WIND,elexon,2750
2026-07-11,17,WIND,neso,2792.0
2026-07-11,18,WIND,elexon,2724
2026-07-11,18,WIND,neso,2905.0
2026-07-11,19,WIND,elexon,2792
2026-07-11,19,WIND,neso,2868.0
2026-07-11,20,WIND,elexon,2905
2026-07-11,20,WIND,neso,2717.0
2026-07-11,21,WIND,elexon,2868
2026-07-11,21,WIND,neso,2756.0
2026-07-11,22,WIND,elexon,2717
2026-07-11,22,WIND,neso,2717.0
2026-07-11,23,WIND,elexon,2756
2026-07-11,23,WIND,neso,2605.0
2026-07-11,24,WIND,elexon,2717
2026-07-11,24,WIND,neso,2441.0
2026-07-11,25,WIND,elexon,2605
2026-07-11,25,WIND,neso,2326.0
2026-07-11,26,WIND,elexon,2441
2026-07-11,26,WIND,neso,2313.0
2026-07-11,27,WIND,elexon,2326
2026-07-11,27,WIND,neso,2428.0
2026-07-11,28,WIND,elexon,2313
2026-07-11,28,WIND,neso,2685.0
2026-07-11,29,WIND,elexon,2428
2026-07-11,29,WIND,neso,2997.0
2026-07-11,30,WIND,elexon,2685
2026-07-11,30,WIND,neso,3427.0
2026-07-11,31,WIND,elexon,2997
2026-07-11,31,WIND,neso,3853.0
2026-07-11,32,WIND,elexon,3427
2026-07-11,32,WIND,neso,4161.0
2026-07-11,33,WIND,elexon,3853
2026-07-11,33,WIND,neso,4251.0
2026-07-11,34,WIND,elexon,4161
2026-07-11,34,WIND,neso,4462.0
2026-07-11,35,WIND,elexon,4251
2026-07-11,35,WIND,neso,4945.0
2026-07-11,36,WIND,elexon,4462
2026-07-11,36,WIND,neso,5372.0
2026-07-11,37,WIND,elexon,4945
2026-07-11,37,WIND,neso,6018.0
2026-07-11,38,WIND,elexon,5372
2026-07-11,38,WIND,neso,6722.0
2026-07-11,39,WIND,elexon,6018
2026-07-11,39,WIND,neso,7240.0
2026-07-11,40,WIND,elexon,6722
2026-07-11,40,WIND,neso,7300.0
2026-07-11,41,WIND,elexon,7240
2026-07-11,41,WIND,neso,7206.0
2026-07-11,42,WIND,elexon,7300
2026-07-11,42,WIND,neso,7205.0
2026-07-11,43,WIND,elexon,7206
2026-07-11,43,WIND,neso,7294.0
2026-07-11,44,WIND,elexon,7205
2026-07-11,44,WIND,neso,7283.0
2026-07-11,45,WIND,elexon,7294
2026-07-11,45,WIND,neso,7434.0
2026-07-11,46,WIND,elexon,7283
2026-07-11,46,WIND,neso,7258.0
2026-07-11,47,WIND,elexon,7434
2026-07-11,47,WIND,neso,7108.0
2026-07-11,48,WIND,elexon,7258
2026-07-11,48,WIND,neso,7347.0
2026-07-12,1,WIND,elexon,7108
2026-07-12,1,WIND,neso,7084.0
2026-07-12,2,WIND,elexon,7347
2026-07-12,2,WIND,neso,6712.0
2026-07-12,3,WIND,elexon,7084
2026-07-12,3,WIND,neso,6426.0
2026-07-12,4,WIND,elexon,6712
2026-07-12,4,WIND,neso,6106.0
2026-07-12,5,WIND,elexon,6426
2026-07-12,5,WIND,neso,5895.0
2026-07-12,6,WIND,elexon,6106
2026-07-12,6,WIND,neso,5665.0
2026-07-12,7,WIND,elexon,5895
2026-07-12,7,WIND,neso,5638.0
2026-07-12,8,WIND,elexon,5665
2026-07-12,8,WIND,neso,5714.0
2026-07-12,9,WIND,elexon,5638
2026-07-12,9,WIND,neso,5891.0
2026-07-12,10,WIND,elexon,5714
2026-07-12,10,WIND,neso,6030.0
2026-07-12,11,WIND,elexon,5891
2026-07-12,11,WIND,neso,6297.0
2026-07-12,12,WIND,elexon,6030
2026-07-12,12,WIND,neso,6214.0
2026-07-12,13,WIND,elexon,6297
2026-07-12,13,WIND,neso,5746.0
2026-07-12,14,WIND,elexon,6214
2026-07-12,14,WIND,neso,5145.0
2026-07-12,15,WIND,elexon,5746
2026-07-12,15,WIND,neso,4856.0
2026-07-12,16,WIND,elexon,5145
2026-07-12,16,WIND,neso,4571.0
2026-07-12,17,WIND,elexon,4856
2026-07-12,17,WIND,neso,4547.0
2026-07-12,18,WIND,elexon,4571
2026-07-12,18,WIND,neso,4485.0
2026-07-12,19,WIND,elexon,4547
2026-07-12,19,WIND,neso,4963.0
2026-07-12,20,WIND,elexon,4485
2026-07-12,20,WIND,neso,5593.0
2026-07-12,21,WIND,elexon,4963
2026-07-12,21,WIND,neso,5951.0
2026-07-12,22,WIND,elexon,5593
2026-07-12,22,WIND,neso,6055.0
2026-07-12,23,WIND,elexon,5951
2026-07-12,23,WIND,neso,6238.0
2026-07-12,24,WIND,elexon,6055
2026-07-12,24,WIND,neso,6212.0
2026-07-12,25,WIND,elexon,6238
2026-07-12,25,WIND,neso,6215.0
2026-07-12,26,WIND,elexon,6212
2026-07-12,26,WIND,neso,6206.0
2026-07-12,27,WIND,elexon,6215
2026-07-12,27,WIND,neso,6243.0
2026-07-12,28,WIND,elexon,6206
2026-07-12,28,WIND,neso,6139.0
2026-07-12,29,WIND,elexon,6243
2026-07-12,29,WIND,neso,6279.0
2026-07-12,30,WIND,elexon,6139
2026-07-12,30,WIND,neso,6478.0
2026-07-12,31,WIND,elexon,6279
2026-07-12,31,WIND,neso,6869.0
2026-07-12,32,WIND,elexon,6478
2026-07-12,32,WIND,neso,7373.0
2026-07-12,33,WIND,elexon,6869
2026-07-12,33,WIND,neso,7688.0
2026-07-12,34,WIND,elexon,7373
2026-07-12,34,WIND,neso,8296.0
2026-07-12,35,WIND,elexon,7688
2026-07-12,35,WIND,neso,8445.0
2026-07-12,36,WIND,elexon,8296
2026-07-12,36,WIND,neso,8584.0
2026-07-12,37,WIND,elexon,8445
2026-07-12,37,WIND,neso,8557.0
2026-07-12,38,WIND,elexon,8584
2026-07-12,38,WIND,neso,8742.0
2026-07-12,39,WIND,elexon,8557
2026-07-12,39,WIND,neso,8970.0
2026-07-12,40,WIND,elexon,8742
2026-07-12,40,WIND,neso,9087.0
2026-07-12,41,WIND,elexon,8970
2026-07-12,41,WIND,neso,9027.0
2026-07-12,42,WIND,elexon,9087
2026-07-12,42,WIND,neso,8953.0
2026-07-12,43,WIND,elexon,9027
2026-07-12,43,WIND,neso,8933.0
2026-07-12,44,WIND,elexon,8953
2026-07-12,44,WIND,neso,8753.0
2026-07-12,45,WIND,elexon,8933
2026-07-12,45,WIND,neso,8463.0
2026-07-12,46,WIND,elexon,8753
2026-07-12,46,WIND,neso,8087.0
2026-07-12,47,WIND,elexon,8463
2026-07-12,47,WIND,neso,7599.0
2026-07-12,48,WIND,elexon,8087
2026-07-12,48,WIND,neso,7192.0
2026-07-13,1,WIND,elexon,7599
2026-07-13,1,WIND,neso,6782.0
2026-07-13,2,WIND,elexon,7192
2026-07-13,2,WIND,neso,6450.0
2026-07-13,3,WIND,elexon,6782
2026-07-13,3,WIND,neso,6260.0
2026-07-13,4,WIND,elexon,6450
2026-07-13,4,WIND,neso,6027.0
2026-07-13,5,WIND,elexon,6260
2026-07-13,5,WIND,neso,6084.0
2026-07-13,6,WIND,elexon,6027
2026-07-13,6,WIND,neso,6311.0
2026-07-13,7,WIND,elexon,6084
2026-07-13,7,WIND,neso,6497.0
2026-07-13,8,WIND,elexon,6311
2026-07-13,8,WIND,neso,6655.0
2026-07-13,9,WIND,elexon,6497
2026-07-13,9,WIND,neso,6684.0
2026-07-13,10,WIND,elexon,6655
2026-07-13,10,WIND,neso,6709.0
2026-07-13,11,WIND,elexon,6684
2026-07-13,11,WIND,neso,6549.0
2026-07-13,12,WIND,elexon,6709
2026-07-13,12,WIND,neso,6542.0
2026-07-13,13,WIND,elexon,6549
2026-07-13,13,WIND,neso,6362.0
2026-07-13,14,WIND,elexon,6542
2026-07-13,14,WIND,neso,6289.0
2026-07-13,15,WIND,elexon,6362
2026-07-13,15,WIND,neso,6268.0
2026-07-13,16,WIND,elexon,6289
2026-07-13,16,WIND,neso,6468.0
2026-07-13,17,WIND,elexon,6268
2026-07-13,17,WIND,neso,6751.0
2026-07-13,18,WIND,elexon,6468
2026-07-13,18,WIND,neso,6964.0
2026-07-13,19,WIND,elexon,6751
2026-07-13,19,WIND,neso,6943.0
2026-07-13,20,WIND,elexon,6964
2026-07-13,20,WIND,neso,6927.0
2026-07-13,21,WIND,elexon,6943
2026-07-13,21,WIND,neso,6737.0
2026-07-13,22,WIND,elexon,6927
2026-07-13,22,WIND,neso,6628.0
2026-07-13,23,WIND,elexon,6737
2026-07-13,23,WIND,neso,6754.0
2026-07-13,24,WIND,elexon,6628
2026-07-13,24,WIND,neso,6536.0
2026-07-13,25,WIND,elexon,6754
2026-07-13,25,WIND,neso,6269.0
2026-07-13,26,WIND,elexon,6536
2026-07-13,26,WIND,neso,6173.0
2026-07-13,27,WIND,elexon,6269
2026-07-13,27,WIND,neso,6249.0
2026-07-13,28,WIND,elexon,6173
2026-07-13,28,WIND,neso,6215.0
2026-07-13,29,WIND,elexon,6249
2026-07-13,29,WIND,neso,6340.0
2026-07-13,30,WIND,elexon,6215
2026-07-13,30,WIND,neso,6305.0
2026-07-13,31,WIND,elexon,6340
2026-07-13,31,WIND,neso,6627.0
2026-07-13,32,WIND,elexon,6305
2026-07-13,32,WIND,neso,6862.0
2026-07-13,33,WIND,elexon,6627
2026-07-13,33,WIND,neso,6942.0
